# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
2011,dlowe,200,dlowe-aux-data/english-0/admin_fr.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/agenda.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/paris2.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/paris.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/structures3D-Paris.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/02-chronology.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/36C215.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/Wireless_Days_2011_CFP.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/cpb.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/get-there.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/pa_fv010.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/the_poor_people_of_paris.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/utmost.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-1/walljpar.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,210,dlowe-aux-data/xor-0/00,null,null,text,true,browser,training digits for neural networks,null
2011,dlowe,210,dlowe-aux-data/xor-0/11,null,null,text,true,browser,training digits for neural networks,null
2011,dlowe,210,dlowe-aux-data/xor-1/01,null,null,text,true,browser,training digits for neural networks,null
2011,dlowe,210,dlowe-aux-data/xor-1/10,null,null,text,true,browser,training digits for neural networks,null
2011,dlowe,220,dlowe-aux-data/png-1/JavaScript-obfuscation-code.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/control_flow_obfuscation_before.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/deceive-inveigle-obfuscate-t-shirts.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/help_obfuscation1.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/image_thumb[40].png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/jquery_after_deobfuscation.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/obfuscate4e.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/obfuscation-decoder.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,220,dlowe-aux-data/png-1/obfuscation_methods.png,null,null,image,true,browser,training image for neural networks,png
2011,dlowe,300,2011_dlowe.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,eastman,null,README.md,null,null,markdown,false,null,null,md
2011,eastman,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,eastman,null,.winner.json,jwinner,null,json,false,null,null,json
2011,eastman,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,eastman,20,eastman.c,null,main,c,true,github,winning source,c
2011,eastman,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,eastman,50,eastman.orig.c,null,orig,c,true,github,original source,c
2011,eastman,300,2011_eastman.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,fredriksson,null,README.md,null,null,markdown,false,null,null,md
2011,fredriksson,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,fredriksson,null,.winner.json,jwinner,null,json,false,null,null,json
2011,fredriksson,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,fredriksson,20,fredriksson.c,null,main,c,true,github,winning source,c
2011,fredriksson,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,fredriksson,50,fredriksson.orig.c,null,orig,c,true,github,original source,c
2011,fredriksson,300,2011_fredriksson.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,goren,null,README.md,null,null,markdown,false,null,null,md
2011,goren,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,goren,null,.winner.json,jwinner,null,json,false,null,null,json
2011,goren,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,goren,20,goren.c,null,main,c,true,github,winning source,c
2011,goren,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,goren,50,goren.orig.c,null,orig,c,true,github,original source,c
2011,goren,300,2011_goren.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,hamaji,null,README.md,null,null,markdown,false,null,null,md
2011,hamaji,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,hamaji,null,.winner.json,jwinner,null,json,false,null,null,json
2011,hamaji,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,hamaji,20,hamaji.c,null,main,c,true,github,winning source,c
2011,hamaji,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,hamaji,50,hamaji.orig.c,null,orig,c,true,github,original source,c
2011,hamaji,100,c2nono.pl,null,null,perl,true,github,reproduce dragon.nono from ,pl
2011,hamaji,100,codegolf.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,dragon.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,face.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,penguin.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,random.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,samurai.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,100,soccer.nono,null,null,text,true,github,nonogram input data,nono
2011,hamaji,300,2011_hamaji.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,hou,null,README.md,null,null,markdown,false,null,null,md
2011,hou,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,hou,null,.winner.json,jwinner,null,json,false,null,null,json
2011,hou,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,hou,20,hou.c,null,main,c,true,github,winning source,c
2011,hou,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,hou,50,hou.orig.c,null,orig,c,true,github,original source,c
2011,hou,300,2011_hou.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,konno,null,README.md,null,null,markdown,false,null,null,md
2011,konno,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,konno,null,.winner.json,jwinner,null,json,false,null,null,json
2011,konno,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,konno,20,konno.c,null,main,c,true,github,winning source,c
2011,konno,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,konno,50,konno.orig.c,null,orig,c,true,github,original source,c
2011,konno,300,2011_konno.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,richards,null,README.md,null,null,markdown,false,null,null,md
2011,richards,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,richards,null,.winner.json,jwinner,null,json,false,null,null,json
2011,richards,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,richards,20,richards.c,null,main,c,true,github,winning source,c
2011,richards,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,richards,50,richards.orig.c,null,orig,c,true,github,original source,c
2011,richards,300,2011_richards.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,toledo,null,README.md,null,null,markdown,false,null,null,md
2011,toledo,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,toledo,null,.winner.json,jwinner,null,json,false,null,null,json
2011,toledo,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,toledo,20,toledo.c,null,main,c,true,github,winning source,c
2011,toledo,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,toledo,50,toledo.orig.c,null,orig,c,true,github,original source,c
2011,toledo,150,layer.c,null,null,c,true,github,translation layer to make 3D Tanks game,c
2011,toledo,300,2011_toledo.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,vik,null,README.md,null,null,markdown,false,null,null,md
2011,vik,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,vik,null,.winner.json,jwinner,null,json,false,null,null,json
2011,vik,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,vik,20,vik.c,null,main,c,true,github,winning source,c
2011,vik,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,vik,40,vik.alt.c,null,alt,c,true,github,alternative source,c
2011,vik,50,vik.orig.c,null,orig,c,true,github,original source,c
2011,vik,100,mad_world.mod,null,null,mod,true,browser,4-channel Protracker module sound data,mod
2011,vik,100,randowan.mod,null,null,mod,true,browser,4-channel Protracker module sound data,mod
2011,vik,100,raw2wav,null,null,perl,true,github,convert raw format to wav format,null
2011,vik,300,2011_vik.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,zucker,null,README.md,null,null,markdown,false,null,null,md
2011,zucker,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,zucker,null,.winner.json,jwinner,null,json,false,null,null,json
2011,zucker,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,zucker,20,zucker.c,null,main,c,true,github,winning source,c
2011,zucker,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,zucker,50,zucker.orig.c,null,orig,c,true,github,original source,c
2011,zucker,300,2011_zucker.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,blakely,null,README.md,null,null,markdown,false,null,null,md
2012,blakely,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,blakely,null,.winner.json,jwinner,null,json,false,null,null,json
2012,blakely,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,blakely,20,blakely.c,null,main,c,true,github,winning source,c
2012,blakely,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,blakely,50,blakely.orig.c,null,orig,c,true,github,original source,c
2012,blakely,300,2012_blakely.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,deckmyn,null,README.md,null,null,markdown,false,null,null,md
2012,deckmyn,null,deckmyn.md,null,null,markdown,false,null,null,md
2012,deckmyn,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,deckmyn,null,.winner.json,jwinner,null,json,false,null,null,json
2012,deckmyn,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,deckmyn,20,deckmyn.c,null,main,c,true,github,winning source,c
2012,deckmyn,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,deckmyn,50,deckmyn.orig.c,null,orig,c,true,github,original source,c
2012,deckmyn,100,deckmyn.html,md2html,null,html,true,browser,user manual,html
2012,deckmyn,100,example_beethoven,null,null,text,true,github,music notation,null
2012,deckmyn,100,example_greensleeves,null,null,text,true,github,music notation,null
2012,deckmyn,300,2012_deckmyn.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,dlowe,null,README.md,null,null,markdown,false,null,null,md
2012,dlowe,null,dead.d,null,null,binary,false,null,data file,d
2012,dlowe,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,dlowe,null,splash.d,null,null,binary,false,null,data file,d
2012,dlowe,null,sprites.d,null,null,binary,false,null,data file,d
2012,dlowe,null,.winner.json,jwinner,null,json,false,null,null,json
2012,dlowe,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,dlowe,20,dlowe.c,null,main,c,true,github,winning source,c
2012,dlowe,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,dlowe,50,dlowe.orig.c,null,orig,c,true,github,original source,c
2012,dlowe,300,2012_dlowe.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,endoh1,null,README.md,null,null,markdown,false,null,null,md
2012,endoh1,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,endoh1,null,.winner.json,jwinner,null,json,false,null,null,json
2012,endoh1,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,endoh1,20,endoh1.c,null,main,c,true,github,winning source,c
2012,endoh1,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,endoh1,40,endoh1.alt.c,null,alt,c,true,github,alternative source,c
2012,endoh1,50,endoh1.orig.c,null,orig,c,true,github,original source,c
2012,endoh1,100,clock.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,column2.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,column3.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,column.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,corners.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,dripping-pan.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,evaporation.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,flat.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,fountain.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,funnel2.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,funnel3.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,funnel.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,glass-half-empty.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,leidenfrost.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,logo.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,pour-out.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,100,tanada.txt,null,null,text,true,github,fluid initial state as text,txt
2012,endoh1,150,endoh1_color.c,null,null,c,true,github,alternative source using terminal 256 colors,c
2012,endoh1,300,2012_endoh1.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,endoh2,null,README.md,null,null,markdown,false,null,null,md
2012,endoh2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,endoh2,null,.winner.json,jwinner,null,json,false,null,null,json
2012,endoh2,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,endoh2,20,endoh2.c,null,main,c,true,github,winning source,c
2012,endoh2,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,endoh2,50,endoh2.orig.c,null,orig,c,true,github,original source,c
2012,endoh2,100,everything.sh,null,null,shellscript,true,github,how to run,sh
2012,endoh2,150,find-font-table.rb,null,null,ruby,true,github,tool used to find the magic string,rb
2012,endoh2,300,2012_endoh2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,grothe,null,README.md,null,null,markdown,false,null,null,md
2012,grothe,null,cookie_piece1.dat,null,null,binary,false,null,binary support file,dat
2012,grothe,null,cookie_piece2.dat,null,null,binary,false,null,binary support file,dat
2012,grothe,null,cookie_piece3.dat,null,null,binary,false,null,binary support file,dat
2012,grothe,null,cookie_piece4.dat,null,null,binary,false,null,binary support file,dat
2012,grothe,null,cookie_recipe_restore.txt,null,null,text,false,null,encoded cookie recipe,txt
2012,grothe,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,grothe,null,.winner.json,jwinner,null,json,false,null,null,json
2012,grothe,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,grothe,20,grothe.c,null,main,c,true,github,winning source,c
2012,grothe,30,Makefile,null,null,makefile,true,github,how to compile,null
2012,grothe,50,grothe.orig.c,null,orig,c,true,github,original source,c
2012,grothe,100,cookie_recipe.txt,null,null,binary,true,github,cookie recipe,txt
2012,grothe,300,2012_grothe.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2012,hamano,null,README.md,null,null,markdown,false,null,null,md
2012,hamano,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2012,hamano,null,.winner.json,jwinner,null,json,false,null,null,json
2012,hamano,10,index.html,readme2index,null,html,true,browser,click here first,html
2012,hamano,20,hamano.c,null,main,c,true,github,winning source,c
